"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Trinidad and Tobago",53,"Male",5,"<ISCED level 1>","<ISCED level 1>","Three or more","Three or more","One","Two","26-100 books","30 minutes or less a day",35,35,35,"Never or almost never","Never or almost never","A few times a year","A few times a year","Several times a month","Trinidad and Tobago","Public",1807.95,1151.84,1457.19,10,1,1,2
"Trinidad and Tobago",53,"Female",5,"<ISCED level 1>","<ISCED level 1>","Three or more","Two","One","One","0-10 books","I don’t read for enjoyment",35,35,35,"Several times a month","About once a month","About once a month","A few times a year","Several times a week","Trinidad and Tobago","Public",2207.16,2179.33,2126.73,17,1,1,2
"Trinidad and Tobago",53,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","One","One","Three or more","Two","26-100 books","1 to 2 hours a day",90,90,90,"About once a month","About once a month","A few times a year","About once a month","A few times a year","Trinidad and Tobago","Public",1758.1,1662.91,1687.52,13,3,3,6
"Trinidad and Tobago",53,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","One","One","None","None","201-500 books","30 minutes or less a day",45,45,20,"Several times a month","Several times a month","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1594.13,1797.61,2026.94,15,4,4,8
"Trinidad and Tobago",53,"Female",5,"<ISCED level 1>","<ISCED level 1>","Three or more","Three or more","One","Three or more","26-100 books","1 to 2 hours a day",45,60,45,"Several times a week","Several times a month","About once a month","About once a month","Several times a week","Trinidad and Tobago","Public",1698.9,1973.59,1816.2,20,1,1,2
"Trinidad and Tobago",53,"Male",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","About once a month","About once a month","Never or almost never","About once a month","Trinidad and Tobago","Public",1938.03,1942.3,1855.37,14,4,3,7
"Trinidad and Tobago",53,"Female",6,"<ISCED level 3A>","Did Not Complete <ISCED level 1>","Two","One","None","None","11-25 books","More than 2 hours a day",30,60,60,"Several times a week","Several times a week","A few times a year","About once a month","Several times a week","Trinidad and Tobago","Public",1746.42,2116.18,1956.07,20,4,0,4
"Trinidad and Tobago",53,"Male",4,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","One","None","26-100 books","30 minutes or less a day",60,60,45,"Several times a week","Never or almost never","A few times a year","About once a month","A few times a year","Trinidad and Tobago","Public",1708.24,1464.11,1666.08,13,4,3,7
"Trinidad and Tobago",53,"Female",8,"Did not complete <ISCED level 1>","<ISCED level 3A>","Three or more","Two","None","One","26-100 books","I don’t read for enjoyment",35,35,35,"Never or almost never","Never or almost never","A few times a year","About once a month","Several times a week","Trinidad and Tobago","Public",1749.52,2164.64,2126.72,12,0,4,4
"Trinidad and Tobago",53,"Female",8,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","One","None","More than 500 books","Between 30 and 60 minutes",120,120,60,"About once a month","A few times a year","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1843.39,1235.59,1268.84,12,4,4,8
"Trinidad and Tobago",53,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","0-10 books","More than 2 hours a day",45,30,45,"Several times a week","Never or almost never","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1362.01,1261.81,1349.96,13,4,3,7
"Trinidad and Tobago",54,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","None","One","0-10 books","1 to 2 hours a day",45,45,45,"A few times a year","Several times a month","A few times a year","A few times a year","About once a month","Trinidad and Tobago","Public",1870.27,2423.71,2278.72,13,4,4,8
"Trinidad and Tobago",54,"Female",5,"Did not complete <ISCED level 1>","Did Not Complete <ISCED level 1>","Two","Three or more","None","None","0-10 books","More than 2 hours a day",45,30,30,"A few times a year","About once a month","Several times a month","A few times a year","Several times a week","Trinidad and Tobago","Public",1158.31,1234.41,1456.73,16,0,0,0
"Trinidad and Tobago",54,"Female",5,"Did not complete <ISCED level 1>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","More than 500 books","30 minutes or less a day",30,30,30,"Never or almost never","Several times a month","Several times a month","Several times a month","Several times a month","Trinidad and Tobago","Public",1640.48,1270.55,1137.35,17,0,3,3
"Trinidad and Tobago",54,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","One","26-100 books","30 minutes or less a day",99,99,99,"A few times a year","A few times a year","A few times a year","A few times a year","A few times a year","Trinidad and Tobago","Public",1435.62,1130.61,1279.1,10,3,3,6
"Trinidad and Tobago",54,"Female",5,"Did not complete <ISCED level 1>","Did Not Complete <ISCED level 1>","Three or more","One","None","One","26-100 books","30 minutes or less a day",25,35,35,"Several times a week","Several times a week","Never or almost never","About once a month","Several times a week","Trinidad and Tobago","Public",1485.48,1330.93,1683.8,19,0,0,0
"Trinidad and Tobago",56,"Male",5,"<ISCED level 3A>","<ISCED level 1>","Three or more","Two","One","Two","101-200 books","1 to 2 hours a day",45,45,45,"Several times a month","A few times a year","About once a month","Several times a month","Several times a week","Trinidad and Tobago","Public",2575.97,2503.07,2706.27,18,4,1,5
"Trinidad and Tobago",56,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","One","One","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","About once a month","Several times a month","Several times a week","Trinidad and Tobago","Public",1793.92,1345.06,1219.41,18,4,4,8
"Trinidad and Tobago",56,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","None","None","201-500 books","I don’t read for enjoyment",35,35,35,"Never or almost never","Several times a month","Never or almost never","Never or almost never","Several times a month","Trinidad and Tobago","Public",1885.84,1773.15,1724.83,11,4,4,8
"Trinidad and Tobago",56,"Female",5,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","One","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","Several times a week","Several times a week","Several times a week","Several times a week","Trinidad and Tobago","Public",1952.44,2308.04,1938.36,25,3,4,7
"Trinidad and Tobago",56,"Female",5,"<ISCED level 3A>","<ISCED level 2>","Three or more","Two","None","None","11-25 books","1 to 2 hours a day",30,30,30,"Several times a month","Several times a week","Several times a week","Several times a month","Several times a week","Trinidad and Tobago","Public",2033.85,2060.57,1774.24,23,4,2,6
"Trinidad and Tobago",56,"Female",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","One","Two","101-200 books","30 minutes or less a day",45,45,45,"About once a month","Several times a week","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1791.98,2242.1,1752.8,15,4,4,8
"Trinidad and Tobago",56,"Female",5,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","None","Two","101-200 books","Between 30 and 60 minutes",45,45,45,"A few times a year","A few times a year","Several times a month","Several times a month","Several times a week","Trinidad and Tobago","Public",2316.6,2288.96,2176.15,17,4,3,7
"Trinidad and Tobago",56,"Female",5,"<ISCED level 2>","<ISCED level 1>","One","None","None","None","11-25 books","Between 30 and 60 minutes",45,45,45,"Several times a month","Several times a week","About once a month","Never or almost never","Several times a week","Trinidad and Tobago","Public",1765.9,2275.07,1787.31,18,2,1,3
"Trinidad and Tobago",56,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","One","None","26-100 books","I don’t read for enjoyment",45,45,45,"About once a month","Several times a month","A few times a year","Never or almost never","Several times a week","Trinidad and Tobago","Public",2294,2277.81,1821.8,15,4,4,8
"Trinidad and Tobago",56,"Female",4,"<ISCED level 3B, 3C>","<ISCED level 1>","Three or more","One","None","None","26-100 books","30 minutes or less a day",45,45,45,"Never or almost never","About once a month","About once a month","A few times a year","Several times a week","Trinidad and Tobago","Public",1873.38,2010.92,1839.53,14,3,1,4
"Trinidad and Tobago",56,"Female",5,"<ISCED level 3A>","<ISCED level 2>","Three or more","One","Two","None","201-500 books","More than 2 hours a day",35,35,35,"A few times a year","Several times a week","Several times a month","Several times a week","Several times a week","Trinidad and Tobago","Public",1800.16,1533.1,1612.92,21,4,2,6
"Trinidad and Tobago",56,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","Two","11-25 books","30 minutes or less a day",45,45,45,"A few times a year","A few times a year","About once a month","About once a month","Several times a week","Trinidad and Tobago","Public",2130.43,2292.15,2116.47,15,2,2,4
"Trinidad and Tobago",56,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","One","Two","26-100 books","Between 30 and 60 minutes",45,45,90,"Several times a month","Several times a month","Several times a month","Several times a week","Several times a week","Trinidad and Tobago","Public",2089.93,2250.95,1980.33,22,4,4,8
"Trinidad and Tobago",56,"Male",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","Three or more","More than 500 books","30 minutes or less a day",45,35,45,"Several times a week","A few times a year","Several times a week","Never or almost never","Several times a week","Trinidad and Tobago","Public",1629.58,1451.28,1302.87,18,4,4,8
"Trinidad and Tobago",56,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","One","One","11-25 books","Between 30 and 60 minutes",35,35,35,"Several times a week","A few times a year","A few times a year","A few times a year","Several times a week","Trinidad and Tobago","Public",1700.46,1710.21,1630.64,16,4,4,8
"Trinidad and Tobago",56,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Two","One","None","None","0-10 books","I don’t read for enjoyment",30,35,35,"Never or almost never","Never or almost never","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1529.49,1423.21,1152.28,9,4,4,8
"Trinidad and Tobago",57,"Male",5,"<ISCED level 2>","<ISCED level 1>","Three or more","Two","Two","Two","0-10 books","30 minutes or less a day",35,35,35,"A few times a year","A few times a year","A few times a year","A few times a year","A few times a year","Trinidad and Tobago","Public",2515.23,2757.61,2649.38,10,2,1,3
"Trinidad and Tobago",57,"Male",5,"<ISCED level 1>","<ISCED level 2>","Three or more","One","None","None","26-100 books","30 minutes or less a day",35,35,35,"Never or almost never","Several times a month","Several times a month","About once a month","Several times a week","Trinidad and Tobago","Public",2168.6,2233.71,2226.5,17,1,2,3
"Trinidad and Tobago",57,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","One","None","11-25 books","I don’t read for enjoyment",35,35,35,"Several times a month","Never or almost never","A few times a year","Several times a month","Several times a week","Trinidad and Tobago","Public",2358.66,2354.36,2524.9,16,4,4,8
