"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Switzerland",127,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","One","One","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2487.97,2416.86,2373.83,13,3,3,6
"Switzerland",127,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Three or more","Three or more","One","More than 500 books","I don’t read for enjoyment",45,45,45,"Never or almost never","Never or almost never","Never or almost never","Never or almost never","A few times a year","Switzerland","Public",2359.44,2429.98,2373.37,6,3,4,7
"Switzerland",127,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","One","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a week","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2872.75,2651.61,2738.9,13,3,3,6
"Switzerland",127,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","One","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","About once a month","Never or almost never","Several times a month","Several times a week","Switzerland","Public",2456.81,2367.59,2769.22,17,3,3,6
"Switzerland",127,"Female",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Three or more","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2163.14,2194.83,2261.94,14,2,3,5
"Switzerland",127,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a month","About once a month","A few times a year","Several times a month","Switzerland","Public",3485.39,2915.12,3284.87,17,3,3,6
"Switzerland",127,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","A few times a year","Several times a week","Switzerland","Public",2815.51,2037.3,2459.62,15,3,3,6
"Switzerland",127,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a week","Never or almost never","About once a month","Several times a week","Switzerland","Public",2509.38,2297.44,2689.02,18,3,3,6
"Switzerland",127,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Three or more","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a week","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2687.76,2475.25,2718.85,13,3,3,6
"Switzerland",127,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","One","One","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a week","A few times a year","Never or almost never","Never or almost never","A few times a year","Switzerland","Public",2400.72,2355.31,2482.47,11,3,3,6
"Switzerland",127,"Female",8,"<ISCED level 2>","<ISCED level 3A>","Three or more","One","Two","Two","0-10 books","I don’t read for enjoyment",45,45,45,"A few times a year","Never or almost never","Never or almost never","A few times a year","Several times a month","Switzerland","Public",1930.25,1955.73,1882.41,10,2,4,6
"Switzerland",127,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","One","26-100 books","More than 2 hours a day",45,45,45,"Several times a week","Never or almost never","Several times a month","About once a month","Several times a week","Switzerland","Public",3136.82,2817.73,3081.12,18,3,3,6
"Switzerland",127,"Male",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","About once a month","Never or almost never","Never or almost never","A few times a year","Switzerland","Public",3162.91,2938.78,3178.58,11,4,3,7
"Switzerland",127,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","Three or more","One","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a week","About once a month","A few times a year","A few times a year","About once a month","Switzerland","Public",3285.59,2852.6,3228.92,15,4,3,7
"Switzerland",127,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","Three or more","Two","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","A few times a year","Never or almost never","Never or almost never","Switzerland","Public",2623.89,2328.29,2479.67,12,2,2,4
"Switzerland",127,"Female",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","101-200 books","30 minutes or less a day",45,45,45,"Several times a week","Never or almost never","Several times a week","A few times a year","Several times a week","Switzerland","Public",2145.23,2604.35,2394.34,18,2,3,5
"Switzerland",127,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a month","A few times a year","Several times a month","About once a month","A few times a year","Switzerland","Public",3384.51,3234.2,3612.18,15,3,3,6
"Switzerland",127,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","Two","Two","0-10 books","30 minutes or less a day",45,45,45,"Several times a week","Never or almost never","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2858.75,2806.12,2666.16,13,2,2,4
"Switzerland",127,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","One","More than 500 books","1 to 2 hours a day",45,45,45,"Several times a month","Several times a week","Several times a month","A few times a year","Several times a week","Switzerland","Public",2975.58,2626.12,2935.67,20,4,4,8
"Switzerland",127,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","Two","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","A few times a year","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2986.88,2338.63,2602.29,13,2,2,4
"Switzerland",127,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Three or more","One","Two","26-100 books","Between 30 and 60 minutes",45,45,45,"Never or almost never","A few times a year","Several times a week","A few times a year","A few times a year","Switzerland","Public",2853.29,2376.42,2595.77,12,3,4,7
